,copium,ground_density,moist,reflectivity,silicon_rate,oxygen_rate,iron_rate,aluminium_rate,magnesium_rate,undetectable
122,1,0.5202078843199485,0.11044154132421498,0.5733202023041822,0.32000680860775954,0.05049187630546728,0.17716222141084,0.2564296351379736,0.1149324071469302,0.08097705139102919
123,0,2.2610659759843537,0.21180136521406287,0.31499641344196366,0.17904919743692385,0.010197150177017025,0.4284152844266338,0.2716716507774371,0.04854053106958413,0.06212618611240417
124,0,1.626304399096799,0.14230350349295898,0.08379774242519107,0.17739885298393557,0.05049196378242908,0.260668049044903,0.37457012784115024,0.11542406322268507,0.021446943124897106
125,0,2.1671163559146542,0.08872147821118194,0.4074327646955243,0.1680791288787404,0.03411087858154145,0.568508991188151,0.11399739867684414,0.06281267726398772,0.05249092541073522
126,0,0.8707451491186164,0.22514804799195223,0.465667188056717,0.16204619115241534,0.010917277418598388,0.5092374977727889,0.2497141276938699,0.060178601990050276,0.007906303972277252
127,0,1.4952897733554735,0.1604811373989774,0.2534086628652484,0.10478561152254046,0.04399025891352794,0.704623917732899,0.05964736602256297,0.0764425937838761,0.010510252024593474
128,0,0.8405143042561698,0.0008979523530599609,0.18473346500889845,0.1321062920131116,0.040297685742381954,0.4976961020916072,0.18345612395405378,0.0952728568140745,0.05117093938477102
129,0,1.588570960457682,0.16507607990176784,0.15649409131122263,0.04360855126733626,0.012606002723388457,0.5261426506743605,0.3292370259131764,0.06853694971813813,0.0198688197036003
130,0,0.8551390944784538,0.19986542538494453,0.4104714160641944,0.1274485339552834,0.011665113687120011,0.4969186196168465,0.19786494483594402,0.11152168983515522,0.054581098069650905
131,0,2.242841005588595,0.12313339688385155,0.15655676598874527,0.1692987115208063,0.04617652286053345,0.5629975070860395,0.13920936943067605,0.05450986946546337,0.027808019636481347
132,0,0.913587453328567,0.21720700130940462,0.3637840565170137,0.07558483021982362,0.05116683143466425,0.680803469041078,0.08429388243895668,0.03788119630248116,0.07026979056299609
133,0,1.205249220363216,0.1863090168957935,0.4736337785298793,0.1397273808604323,0.04218214725927068,0.6033348223922174,0.11776482276963571,0.07156732795488654,0.025423498763557435
134,0,0.43913414744287993,0.19065153957053688,0.06765409197913867,0.07376380867161508,0.01805361140507294,0.4965475321761928,0.2602210277303158,0.08085241136115864,0.07056160865564473
135,0,0.9407302447686885,0.24378042703329145,0.15616842984545173,0.17028350132170242,0.05566068202144751,0.3297439696795481,0.28497718968128916,0.08969166805707628,0.06964298923893666
136,0,1.9746548695127775,0.023281345774536045,0.1894970577423634,0.14968231694419856,0.020469814338278988,0.39345171046716676,0.37525466722994044,0.01791751438072738,0.04322397663968796
137,0,0.9872522036009648,0.2226479931108008,0.1302024945363627,0.2456000543081722,0.00929012964826331,0.2193863084265541,0.40580224412392296,0.05422297085997586,0.06569829263311158
138,0,0.6671334526077493,0.27862948705265606,0.1601913746284151,0.11777757605770255,0.03467667877731473,0.4843149399714366,0.23398865161888113,0.11167337875888415,0.017568774815780792
139,0,0.5511096359158378,0.19454896781150946,0.3588711837531042,0.142076683226041,0.059322153275587514,0.4158326484193363,0.25891725947014127,0.048560659475805255,0.07529059613308862
140,1,0.865203374735689,0.16366373996154046,0.04073172799807614,0.25173711061642196,0.07812409183954079,0.3079367164954957,0.1918496732158822,0.1486327666646746,0.021719641167984804
141,1,0.8300030932458824,0.2190169405246261,0.0004739042843472374,0.30389995629646244,0.04362199816006976,0.39884652592931835,0.18170138764425872,0.01786391373950351,0.054066218230387215
142,0,0.8070400683236358,0.22223681694358113,0.0889779217053311,0.10589871415181873,0.05002559818051836,0.35749787172085146,0.3205803067964547,0.1423175197537518,0.023679989396604866
143,0,1.0157789213658954,0.014338756040544076,0.33488481351339516,0.15927949946047004,0.04851335862763393,0.5963305854225779,0.08086385994349214,0.10453997821319201,0.010472718332633931
144,1,1.8049318235024092,0.01989492801428282,0.48018191694632745,0.04721076857254527,0.016227781926307736,0.10691771359245322,0.541256986918973,0.20648872072531357,0.08189802826440733
145,1,1.0201081564573367,0.00799286862248314,0.31729673560173005,0.2772791162599624,0.1328635583491848,0.31421505822574197,0.16359833843513358,0.048414335384021255,0.06362959334595603
146,0,1.1161506119132454,0.16777451705570737,0.4682051050843938,0.1691182195996176,0.06200400467401161,0.05155155386794733,0.5021391279497552,0.17923868065037066,0.03594841325829767
147,0,1.5185892935253338,0.1564044295328079,0.43775025233245013,0.16031282229874422,0.09006071878222911,0.4764931329491693,0.13616416455555627,0.05078406032816075,0.08618510108614025
148,1,0.7052549194924154,0.07890300571268867,0.2013678811219779,0.20197713437833037,0.12157323536985447,0.17427897293908537,0.32233966997941876,0.11796534889710196,0.061865638436209035
149,0,1.1662126176749594,0.2499905515607661,0.5052934038859396,0.22842035325944973,0.07607600836143813,0.195921439316409,0.2827094761336189,0.1365302883993798,0.08034243452970444
150,0,2.1902405474030107,0.2379854841168681,0.003947340855435022,0.147664775970435,0.007860769939179757,0.5148408317326986,0.18410470356395595,0.09264442956421229,0.05288448922951848
151,0,2.3522708181616077,0.03678111494825703,0.5945395559762243,0.16463953772936318,0.028117370880769158,0.5379634624639996,0.11679894299841592,0.14351507298143457,0.008965612946017686
152,0,0.7153148930064749,0.2374802877858657,0.5739246862900121,0.0759693001058397,0.0006631656777225159,0.2861784192111493,0.37604603101901135,0.1517887541017269,0.10935432988455014
153,0,0.5566615821234168,0.10192185096064511,0.33012542109131726,0.19123252421866838,0.04670831590218729,0.3265715760597271,0.2709940038149153,0.12738285613416617,0.03711072387033569
154,0,1.0956074173842782,0.27401925561259316,0.5267474417196307,0.05259966874523359,0.03707160478972436,0.34699361670141055,0.37288857091449884,0.15896592118957237,0.031480617659560305
155,0,1.4896592543729277,0.27558861522659533,0.47265833293587006,0.21870312357886582,0.02018606317086764,0.1956596597275207,0.4236332473274849,0.12386390917954013,0.017953997015720945
156,0,0.6438899120082212,0.06504007793104268,0.5391789176167691,0.17135772781354477,0.05820973219052718,0.4871210425339336,0.18162511114467195,0.04399310407868045,0.05769328223864217
157,0,1.94162698990425,0.15327806506319175,0.2745211159649256,0.09970265275619705,0.03176401241145627,0.5986091724199532,0.15150047373080183,0.07439998757710578,0.04402370110448604
158,0,0.4787667984919927,0.20865553204775913,0.4217276079287511,0.014913840357983085,0.026036000615042888,0.48544270275405915,0.3796507662627461,0.03214789407901364,0.06180879593115523
159,0,0.9457453802634564,0.03215362318589403,0.4624516386869444,0.17693994174280198,0.04311525053851942,0.20125133348146745,0.44368875042462624,0.07182687876837471,0.06317784504421026
160,1,2.0629562964702357,0.29316011932610153,0.5500697215048088,0.2655547176429891,0.011467069512576271,0.20756067774320436,0.24848196642961393,0.1798347816167695,0.08710078705484689
161,0,1.5414769655630378,0.0029940123278642595,0.12546828654402067,0.04849785496588867,0.008291157633939132,0.6787185937000494,0.10054131863534405,0.1246126421172073,0.03933843294757157
162,0,1.7557028068338796,0.17387365291489928,0.17220561697566633,0.15622126691488106,0.04239775686269585,0.2916206097145489,0.39668744423695607,0.07194861468591514,0.04112430758500296
163,0,0.8076436650401757,0.10645156754351975,0.48587173492625224,0.08032205455843769,0.027979147955720412,0.5481763723702008,0.2592309577759347,0.02318287432877491,0.06110859301093153
